Nombre, Numero, Fecha, Pp, T_Max, T_Min, T_Med, VV_Max, VV, DWW, DV, Rag_G, HR, ET, EP 
Don Primo,13467,2012-01-31,0.2,18,5.5,11.98,0,0,182.1 S,167.5 SE,323.72,78.91,2.1,3.64,
Don Primo,13467,2012-02-01,0,21.4,6.9,13.96,0,0,67.2 NE,56.4 NE,390.37,70.01,2.7,4.21,
Don Primo,13467,2012-02-02,0,22.3,6.1,14.34,3,0.21,201.2 S,185.8 S,459.97,61.64,3.2,4.81,
Don Primo,13467,2012-02-03,0,23.1,5.2,14.75,4.8,0.32,209.5 S,177 SE,467.49,51.16,3.2,4.97,
Don Primo,13467,2012-02-04,0,23.8,3,14.34,6.3,0.4,202.6 S,122.2 E,457.66,48.4,3.2,4.9,
Don Primo,13467,2012-02-05,0,20.6,9.4,14.49,11.6,0.27,226.3 SO,97.5 E,334.37,52.88,2.1,3.87,
Don Primo,13467,2012-02-06,0,21.7,5,13.02,2.9,0.17,196.8 S,356.2 NO,419.44,54.78,2.8,4.46,
Don Primo,13467,2012-02-07,0,15.6,6.5,10.44,3.9,0.14,127.8 E,118.6 E,143.8,54.79,0.6,2.19,
Don Primo,13467,2012-02-08,3.8,20,0.2,9.69,5.6,0.24,4.4 N,74.2 NE,422.35,62.76,2.7,4.52,
Don Primo,13467,2012-02-09,5.4,17.7,4.4,10.66,4.1,0.2,270.7 O,345.6 NO,453.24,77.27,2.8,4.77,
Don Primo,13467,2012-02-10,0,15.1,7.9,10.95,0.2,0,190.9 S,204 S,214.4,75.91,1.2,2.87,
Don Primo,13467,2012-02-11,24,11.1,8.7,9.65,0,0,203.2 S,356.6 NO,100.7,91.61,0.2,1.48,
Don Primo,13467,2012-02-12,7.6,15.7,8.4,11.14,5.6,0.31,111.6 E,169 SE,226,87.33,1.2,2.78,
Don Primo,13467,2012-02-13,0,18.1,8.1,12.78,23.2,2.54,233.9 SO,203.3 S,409.96,73.21,2.6,4.66,
Don Primo,13467,2012-02-14,0,19.8,9.8,14.26,23.1,4.05,257.5 SO,201.6 S,382.39,74.71,2.3,4.39,
Don Primo,13467,2012-02-15,2,19.2,10.8,13.88,8.2,0.72,271.8 O,202.2 S,302.64,76.28,2,3.38,
Don Primo,13467,2012-02-16,6,15.7,9.4,12.09,0.5,0.01,191.6 S,197 S,203.72,82.73,1.1,2.34,
Don Primo,13467,2012-02-17,0,19.4,10.4,14.03,17.1,2.72,,207.2 S,359.21,66.87,2.5,4.13,
Don Primo,13467,2012-02-18,0,21.1,8.8,14.31,18.8,3.11,229.4 SO,214.1 S,517.54,59,3.3,5.57,
Don Primo,13467,2012-02-19,0,19.8,4.6,12,5.8,0.42,218.8 S,165.3 SE,328.29,57.3,2.2,3.84,
Don Primo,13467,2012-02-20,0,22.4,3.1,13.71,5.2,0.51,200 S,189.4 S,430.14,45.81,3.1,4.83,
Don Primo,13467,2012-02-21,0,23.3,7.9,15.52,12.8,0.82,203.2 S,176.9 SE,378.42,57.72,3,4.28,
Don Primo,13467,2012-02-22,0,23.5,7.3,16.03,1.3,0.02,219.1 S,154.5 SE,443.39,58.33,3.2,4.6,
Don Primo,13467,2012-02-23,0,22.7,6.8,14.84,14.9,1.75,251.8 SO,235.9 SO,380.89,57.3,3.1,4.29,
Don Primo,13467,2012-02-24,0,22.9,11,16,19.7,4.19,218.8 S,203.9 S,459.48,52.76,3.9,5.28,
Don Primo,13467,2012-02-25,0,22.3,3.4,12.88,17.7,1.36,14.5 N,20.4 N,535.07,51.18,3.8,5.46,
Don Primo,13467,2012-02-26,0,24.1,3.6,13.91,5.6,0.89,238.1 SO,282.6 O,485.57,53.62,3.7,5.04,
Don Primo,13467,2012-02-27,0,23.6,6,15.77,1.1,0.01,222 S,153.7 SE,356.93,41.95,2.4,4.25,
Don Primo,13467,2012-02-28,0,27.3,7.4,17.41,0,0,92.5 E,54.8 NE,481.49,43.98,3.6,5.13,
CEPAB,22581,2011-07-30,0,25.2,12.7,19.49,14.5,4.51,95.5 E,79.8 NE,332.26,53.76,3.4,4.1,
CEPAB,22581,2011-07-31,0,26.1,15.4,20.12,16.6,6.99,83.2 NE,68.1 NE,356.07,54.66,3.9,4.63,
CEPAB,22581,2011-08-01,0,26.9,15,20.35,15.4,6.74,83.4 NE,60.8 NE,444.83,56.05,4.8,5.18,
CEPAB,22581,2011-08-02,0,29.1,13.5,21.23,11.2,3.48,72.1 NE,48.1 NE,505.34,53.15,5.3,5.31,
CEPAB,22581,2011-08-03,0,29.3,13.2,21.55,13.6,3.91,100.3 E,61.5 NE,564.58,50.25,5.9,5.82,
CEPAB,22581,2011-08-04,0,26.1,16.9,21.23,8.8,1.55,96.4 E,139.8 SE,324.77,54.86,2.7,3.61,
CEPAB,22581,2011-08-05,1.4,30.6,15.4,21.25,10.9,2.29,263.4 SO,148.7 SE,481.95,61.74,4.5,4.7,
CEPAB,22581,2011-08-06,34.2,28.2,13.9,20.1,21.3,4.41,313.2 O,14.4 N,521.42,67.23,5,4.95,
CEPAB,22581,2011-08-07,0.8,28.6,13.7,20.34,7.5,1.86,342.7 NO,74.9 NE,561,64.04,5,5.05,
CEPAB,22581,2011-08-08,0,26.2,15.7,20.15,11.2,2.24,268.6 SO,202.3 S,427.58,63.18,4,4.21,
CEPAB,22581,2011-08-09,7.4,28.7,13.2,19.79,14.2,2.28,281 O,156.2 SE,523.78,67.22,5.1,4.82,
CEPAB,22581,2011-08-10,5,29.7,15.6,21.45,8.1,1.73,225.5 SO,192.3 S,551.66,63.77,5,5.06,
CEPAB,22581,2011-08-11,0.4,29.5,14.3,21.69,3.8,1.18,75.7 NE,183.5 S,555.5,59.32,5.2,5.1,
CEPAB,22581,2011-08-12,0,30.1,15.6,21.6,20.1,2.22,23.6 N,4.7 N,508.56,62.59,4.8,4.84,
CEPAB,22581,2011-08-13,0,29.5,14.8,21.48,6.6,1.27,,143.3 SE,551.44,60.21,4.9,4.99,
CEPAB,22581,2011-08-14,0,28.7,12.7,20.35,8.3,2.03,83.8 NE,65 NE,554.63,59.95,5.2,5.1,
CEPAB,22581,2011-08-15,0,28.7,13.3,21.18,9.5,3.75,95.4 E,63.1 NE,544.3,48.81,5.2,5.66,
CEPAB,22581,2011-08-16,0,29.6,13,21.35,11.3,3.19,76.3 NE,71.3 NE,553.76,46.93,5.4,5.72,
CEPAB,22581,2011-08-17,0,29.6,11.6,21.12,9.8,3.33,77.4 NE,52.8 NE,524.64,47.7,5,5.54,
CEPAB,22581,2011-08-18,0,30.1,12.4,21.22,7.3,2.08,59.2 NE,63.9 NE,588.51,40.78,5.6,5.91,
CEPAB,22581,2011-08-19,0,30.1,11.8,21.4,9.1,1.82,49 NE,74.5 NE,574.33,42.93,5.3,5.71,
CEPAB,22581,2011-08-20,0,30.8,13.7,22.23,10.9,2.23,111 E,77.9 NE,534.38,42.19,5,5.59,
CEPAB,22581,2011-08-21,0,28.4,13.1,21.38,12.4,3.86,85.3 NE,59.4 NE,553.46,47.93,5.6,5.72,
CEPAB,22581,2011-08-22,0,27.1,15.3,20.71,16.2,6.31,100.5 E,60.9 NE,402.35,54.82,4.3,4.82,
CEPAB,22581,2011-08-23,0,27,15.6,20.83,8.7,1.56,88 NE,55.4 NE,351.96,56.51,3.1,3.76,
CEPAB,22581,2011-08-24,0,29.9,14.3,21.48,8.3,2.51,72.4 NE,92.2 E,508.01,58.18,4.7,4.99,
CEPAB,22581,2011-08-25,0,29.3,13.7,21.55,16.7,4.14,87.4 NE,68.5 NE,496,54.72,4.9,5.24,
CEPAB,22581,2011-08-26,3.6,26.9,14,20.84,12.2,2.74,28.1 N,49.8 NE,366.79,59.27,3.3,3.95,
CEPAB,22581,2011-08-27,0.4,25.9,16,19.9,11,1.83,97.6 E,7.6 N,346.86,70.86,2.9,3.37,
CEPAB,22581,2011-08-28,5.4,25.8,14.6,18.57,10.4,1.61,117.9 E,31.3 N,406.36,76.71,3.4,3.64,
CEPAB,22581,2011-08-29,0,27.6,12,19.81,9.4,3.28,65.6 NE,48.5 NE,507.77,59.28,4.6,5.07,
CEPAB,22581,2011-08-30,0,27.9,11.3,19.96,11.3,3.39,81.8 NE,40.2 N,544.29,53,5.3,5.55,
CEPAB,22581,2011-08-31,0,26.7,12.6,19.36,12.6,3.56,84.7 NE,55.2 NE,350.29,59.89,3.4,4.05,
CEPAB,22581,2011-09-01,4.8,23,16.7,18.64,6.5,0.81,201.4 S,202.7 S,180.63,79.16,1.1,1.96,
CEPAB,22581,2011-09-02,3.4,28,16.5,20.77,10.1,1.59,276 O,199 S,489.82,72.62,4.3,4.43,
CEPAB,22581,2011-09-03,27.8,23.9,14.4,17.94,10.5,1.76,,202 S,309.1,81.76,2.3,2.9,
CEPAB,22581,2011-09-04,13,26.7,15.6,19.41,13.1,3.05,2.2 N,10.4 N,379.45,76.62,3.3,3.71,
CEPAB,22581,2011-09-05,0,24,15,19.57,12.7,3.88,100.8 E,59.6 NE,335.09,63.78,2.9,3.77,
CEPAB,22581,2011-09-06,0,24.9,13.6,18.55,9.9,2.99,68.9 NE,44 N,371.98,65.74,3.3,3.92,
CEPAB,22581,2011-09-07,0,25.6,10.5,18.01,9.9,3.26,46.9 NE,64.5 NE,581.55,54.46,5.2,5.71,
CEPAB,22581,2011-09-08,0,25.3,6.3,16.24,10,2.79,29.4 N,34.7 N,575.88,49.51,5.1,5.77,
CEPAB,22581,2011-09-09,0,25.6,6.8,16.91,7.9,2.15,50.5 NE,47.7 NE,564.24,50.43,5,5.64,
CEPAB,22581,2011-09-10,0,26.1,9.2,18.12,10.6,3.18,84.7 NE,63.9 NE,556.14,47.12,5.3,5.89,
CEPAB,22581,2011-09-11,0,25.1,8.7,17.55,16.5,5.03,87.8 NE,56.5 NE,504.86,55.85,4.7,5.53,
CEPAB,22581,2011-09-12,0,26.8,15.3,20.29,10.8,4,86.7 NE,78.6 NE,453.7,55.98,4.3,5.05,
CEPAB,22581,2011-09-13,0,29,10.5,19.99,8.4,1.64,55.6 NE,29.7 N,566.18,51.52,5,5.53,
CEPAB,22581,2011-09-14,0,30,10.6,20.84,5.1,1.04,309.2 O,54 NE,577.04,46.51,5,5.61,
CEPAB,22581,2011-09-15,0,29,12.9,20.87,4.5,0.82,147.1 SE,136.9 SE,500.58,44.09,4.3,5.04,
CEPAB,22581,2011-09-16,0,27.5,11.8,19.85,5.7,1.23,206.9 S,163.1 SE,487.32,54.44,4.1,4.72,
CEPAB,22581,2011-09-17,0,28.1,12.9,20.28,7.4,1.25,274.8 O,162.5 SE,491.54,62.34,4,4.58,
CEPAB,22581,2011-09-18,8.1,27.1,15.9,19.81,13.3,3.57,21.3 N,16.2 N,412.09,68.07,3.3,4.16,
CEPAB,22581,2011-09-19,14.3,24.9,15.4,18.39,24.5,4.82,6.4 N,358.3 NO,377.25,76.16,2.9,3.73,
CEPAB,22581,2011-09-20,0,26.2,12.8,18.86,7.5,1.73,5.9 N,19.2 N,543.38,65.62,4.5,4.94,
CEPAB,22581,2011-09-21,0,26.3,12.1,18.82,7.9,2.22,45.7 NE,37.1 N,487.97,60.45,4,4.79,
CEPAB,22581,2011-09-22,0,27,10.4,18.97,4.8,1.35,73.2 NE,38.7 N,512.97,57.71,4.3,4.95,
CEPAB,22581,2011-09-23,0,26.7,11.7,19.68,10.5,2.85,65.8 NE,63.5 NE,496.09,52.68,4.5,5.17,
CEPAB,22581,2011-09-24,0,25.2,11.4,18.44,7.4,1.7,349.3 NO,20.3 N,416.69,58.97,3.6,4.25,
CEPAB,22581,2011-09-25,0,27.4,11.3,19.21,7.1,1.13,16.4 N,19.2 N,465.65,51.74,4.2,4.73,
CEPAB,22581,2011-09-26,0,28.6,8.6,18.49,9.2,1.55,343 NO,37.9 N,474.13,45.76,4.1,5.03,
CEPAB,22581,2011-09-27,0,29.3,10.3,19.11,6.8,1.08,296.9 O,291 O,464.26,50.5,3.7,4.82,
CEPAB,22581,2011-09-28,0,25.2,12.9,19.03,17.2,2.26,344.6 NO,4.7 N,279.06,55.45,2.4,3.49,
CEPAB,22581,2011-09-29,0,28.4,12.3,20.1,12.9,1.72,293.3 O,14.3 N,468.63,50.92,3.9,4.9,
CEPAB,22581,2011-09-30,0,24.9,13.9,18.87,9.9,3.63,100.8 E,40.1 N,448.72,62.02,3.5,4.6,
CEPAB,22581,2011-10-01,0,21.6,11.9,17.04,12.3,3.23,82.4 NE,62 NE,328.77,61.58,2.8,3.64,
CEPAB,22581,2011-10-02,0,24.4,9.5,16.61,10.8,2.77,83.7 NE,52.1 NE,431.38,62.19,3.6,4.42,
CEPAB,22581,2011-10-03,0,25.5,9.5,17.4,10.4,2.38,87.6 NE,50.9 NE,538.26,60.2,4.2,5.25,
CEPAB,22581,2011-10-04,0,26.5,9.3,17.62,5.5,1.67,81.8 NE,43 N,503.27,56.74,3.9,5.05,
CEPAB,22581,2011-10-05,0,28.1,9.7,18.31,4.6,1.17,46.6 NE,,503.13,54.22,3.8,5.06,
CEPAB,22581,2011-10-06,0,28.1,9,19.1,5.8,1.06,11 N,24 N,502.52,44.94,4,5.22,
CEPAB,22581,2011-10-07,0,28.2,8.5,19.01,5,0.93,86.9 NE,139.6 SE,530.2,42.54,4.2,5.39,
CEPAB,22581,2011-10-08,4.2,25,13.3,18.66,9.5,1.53,120.3 E,187.1 S,306.05,63.56,2.3,3.38,
CEPAB,22581,2011-10-09,0,25.1,15.6,18.91,6.3,1.09,306.3 O,188.5 S,370.86,66.39,2.8,3.71,
CEPAB,22581,2011-10-10,0,23.9,14.4,18.77,9.6,3.25,115.1 E,100.8 E,268.59,64.19,2.2,3.25,
CEPAB,22581,2011-10-11,4.6,21.6,15.3,17.24,6.6,1.99,93.9 E,,174.68,72.76,1.1,2.14,
CEPAB,22581,2011-10-12,3.6,16.4,12.2,14.82,3.4,0.31,187 S,211.6 S,120.23,90.84,0.7,1.05,
CEPAB,22581,2011-10-13,0.8,21,13.8,16.73,12.7,1.32,73 NE,121.4 E,207.9,75.94,1.5,2.38,
CEPAB,22581,2011-10-14,0,23.7,8.7,16.47,8.1,1.48,68.6 NE,66.2 NE,403.58,67.5,3,4.11,
CEPAB,22581,2011-10-15,0,25.2,7.6,16.63,9.6,2.94,85 NE,63.8 NE,498.78,58.67,4.2,5.19,
CEPAB,22581,2011-10-16,0,25.5,6.3,15.97,8.8,2.03,99.2 E,56.1 NE,532.29,51.12,4.1,5.46,
CEPAB,22581,2011-10-17,0,27.2,4.2,15.94,8.1,1.94,61.3 NE,23.6 N,531.03,47.35,4.3,5.57,
CEPAB,22581,2011-10-18,0,27.3,5.1,17.23,17.1,3.99,83.7 NE,41.1 N,513.2,32.99,4.5,6.29,
CEPAB,22581,2011-10-19,0,24.6,8.4,16.26,6,1.81,119.3 E,352.9 NO,480.23,50.38,3.6,5.09,
CEPAB,22581,2011-10-20,0,26.6,5.4,16.06,8.8,1.18,61.7 NE,55.1 NE,488.16,44.91,3.7,5.19,
CEPAB,22581,2011-10-21,0,26.9,5.2,16.22,6.2,1.03,17.1 N,6.5 N,471.44,38.01,3.5,5.22,
CEPAB,22581,2011-10-22,0,25,4.9,16.37,7.1,1.51,356.2 NO,20 N,440.49,34.49,3.1,5.16,
CEPAB,22581,2011-10-23,0,25.6,4.7,15.65,15,3.44,73.4 NE,54 NE,466.05,40.31,3.9,5.58,
CEPAB,22581,2011-10-24,0,24.1,4.7,15.38,11.6,2.99,92.4 E,55.8 NE,467.84,40.18,3.9,5.48,
CEPAB,22581,2011-10-25,0,25.4,1.8,13.9,8.4,1.67,,24.5 N,477.28,37.5,3.6,5.41,
CEPAB,22581,2011-10-26,0,27.1,2.9,15.01,9.5,1.53,5.5 N,54.9 NE,460.89,31.47,3.5,5.52,
CEPAB,22581,2011-10-27,0,26.9,3.8,15.74,5,0.95,86.1 NE,156.2 SE,427.73,41.06,3.3,4.96,
CEPAB,22581,2011-10-28,0,26.8,8.1,17.39,6.6,1,83.1 NE,127.9 E,396.51,50.4,3.1,4.54,
CEPAB,22581,2011-10-29,0,25.4,9.6,16.99,6.9,1.56,352.4 NO,354.6 NO,419.97,51.15,3.1,4.66,
CEPAB,22581,2011-10-30,0,26.1,8.4,17.82,5.4,1.02,51.4 NE,260.5 SO,403.67,44.09,3.2,4.59,
CEPAB,22581,2011-10-31,0,24.5,6.8,16.17,10.1,2.84,87.6 NE,62.9 NE,424.1,41.03,3.4,5.04,
CEPAB,22581,2011-11-01,0,24.2,3.6,13.88,4.3,0.98,7.8 N,351.2 NO,429.41,44.39,3.1,4.69,
CEPAB,22581,2011-11-02,0,26.1,3.1,14.42,3.9,0.63,97.8 E,115.2 E,416.69,37.56,3,4.8,
CEPAB,22581,2011-11-03,0,25.2,6,15.56,6.3,1.76,85.9 NE,41 N,417.83,36.46,3.2,5.11,
CEPAB,22581,2011-11-04,0,25.6,6.1,15.72,5.3,0.9,195.5 S,209.3 S,413.47,53.04,3,4.57,
CEPAB,22581,2011-11-05,0,25.7,7.6,16.92,7.5,1.72,236 SO,228.7 SO,367.34,44.04,3,4.56,
CEPAB,22581,2011-11-06,0,25.9,7.2,16.59,7.6,1.41,238 SO,185 S,395.11,42.46,3.1,4.68,
CEPAB,22581,2011-11-07,0,25.6,5.3,16.13,3.9,0.82,149.5 SE,123.2 E,329.26,44.69,2.4,4.05,
CEPAB,22581,2011-11-08,0,26.6,7.4,16.82,11.1,1.86,223.5 S,216.1 S,386.46,47.43,3.2,4.57,
CEPAB,22581,2011-11-09,0,25.7,5.3,15.78,8.2,1.55,197.7 S,144.2 SE,386,44.47,3.1,4.56,
CEPAB,22581,2011-11-10,0,18.5,6.6,11.64,16.8,7.53,348.2 NO,12.8 N,386.56,56.75,2.9,4.94,
CEPAB,22581,2011-11-11,0,22.4,2,12.25,6.8,2.08,151.2 SE,244.1 SO,386.74,60.16,2.6,4.32,
CEPAB,22581,2011-11-12,0,24.4,4.6,15.19,7.6,2.01,248.9 SO,220.1 S,390.37,48.11,3,4.77,
CEPAB,22581,2011-11-13,0,25.2,3,15,5.9,1.32,216.9 S,210.3 S,390.85,47.07,3,4.72,
CEPAB,22581,2011-11-14,0,24.1,5.1,14.52,11,2.44,198.8 S,217 S,317.66,49.72,2.4,4.22,
CEPAB,22581,2011-11-15,0,23.2,7.7,15.47,13.6,3.81,265.5 SO,216.8 S,370.46,50.12,3.1,4.71,
CEPAB,22581,2011-11-16,0,23.9,3.7,13.87,3.8,0.56,120.5 E,157.7 SE,383.26,49.83,2.8,4.32,
CEPAB,22581,2011-11-17,0,22.1,5.8,13.88,13.8,3.06,,83.8 NE,307.27,49.57,2.4,4.15,
CEPAB,22581,2011-11-18,0,23.2,5.7,14.09,5.5,0.83,199.3 S,161.6 SE,321.3,60.38,2.2,3.73,
CEPAB,22581,2011-11-19,0,24.9,6.7,15.14,4.6,0.73,215.6 S,91.1 E,336.38,51.62,2.4,4.08,
CEPAB,22581,2011-11-20,0,26.6,7,16.84,4.7,0.96,356 NO,174.4 SE,365.47,48.02,2.7,4.41,
CEPAB,22581,2011-11-21,0,25.7,8.7,17.4,3.4,0.72,190.9 S,132.1 E,346.25,46.3,2.4,4.19,
CEPAB,22581,2011-11-22,0,26.4,7.3,16.57,4,0.64,14.7 N,33.3 N,357.53,48.28,2.4,4.15,
CEPAB,22581,2011-11-23,0,23.4,7.4,15.9,6.1,1.74,4.5 N,21.3 N,347.7,52.75,2.4,4.03,
CEPAB,22581,2011-11-24,0,24.5,4.8,15.25,3.3,0.51,354.8 NO,67.8 NE,357.67,49.68,2.5,4.04,
CEPAB,22581,2011-11-25,0,25.3,4.2,15.35,9,2.24,274.2 O,227.8 SO,361.08,41.97,2.9,4.61,
CEPAB,22581,2011-11-26,0,22.6,5.8,14.09,17.9,2.89,16.3 N,34.4 N,331,56.26,2.3,4.07,
CEPAB,22581,2011-11-27,0,10.5,2.3,6.6,22.6,13.31,34 N,14.8 N,243.81,42.59,1.8,5.11,
CEPAB,22581,2011-11-28,0,16.6,-5.1,5.32,13.4,4.72,39.4 N,8.7 N,361.93,24.58,2.3,5.71,
CEPAB,22581,2011-11-29,0,20.5,-6.3,6.67,5.9,0.98,338.3 NO,13.9 N,353.37,28.66,2.2,5.03,
CEPAB,22581,2011-11-30,0,22,-3.8,8.8,6,0.81,11.1 N,45.3 NE,351.89,22.94,2.2,5.29,
CEPAB,22581,2011-12-01,0,23.8,-1,11.05,9.8,1.43,263.3 SO,251.9 SO,326.8,29.06,2.4,5.1,
CEPAB,22581,2011-12-02,0,24.1,2.2,13.48,7.2,1.47,192 S,154.3 SE,318.17,33.15,2.4,4.83,
CEPAB,22581,2011-12-03,0,24.6,3.4,14.21,9.9,2.34,215.6 S,199 S,310.54,39.07,2.4,4.66,
CEPAB,22581,2011-12-04,0,24.8,2.2,14.21,9.4,2.29,233.1 SO,208.6 S,316.27,39.34,2.6,4.56,
CEPAB,22581,2011-12-05,0,24.8,3,14.71,12,2.62,240.9 SO,225.3 SO,316.69,42.93,2.5,4.46,
CEPAB,22581,2011-12-06,0,24.8,2.7,13.65,12.5,1.72,247.6 SO,231.1 SO,313.01,37.01,2.4,4.39,
CEPAB,22581,2011-12-07,0,20.2,4.4,12.06,13,3.23,5.8 N,8.8 N,287.8,41.51,1.9,4.22,
CEPAB,22581,2011-12-08,0,24,1.4,12.4,6.9,1.68,218.2 S,222.3 S,294.93,54.64,2.3,3.87,
CEPAB,22581,2011-12-09,0,23.1,2.7,13.01,3.3,0.58,188 S,91.1 E,300.91,44.55,2.1,3.99,
CEPAB,22581,2011-12-10,0,21.6,4.1,12.87,5,1.05,106.6 E,98.6 E,299.73,52.07,1.8,3.89,
CEPAB,22581,2011-12-11,0,21.3,4,12.91,4.8,0.98,186.6 S,161.3 SE,294.27,59.67,1.7,3.66,
CEPAB,22581,2011-12-12,0,22.4,4.1,13.27,4.8,0.75,206.3 S,141.5 SE,285.32,58.31,1.7,3.6,
CEPAB,22581,2011-12-13,0,22.9,4.1,13.57,3.6,0.82,204.9 S,132.7 E,297.52,54.81,1.9,3.77,
CEPAB,22581,2011-12-14,0,24.5,3.6,13.68,9.3,1.3,253.2 SO,128.1 E,289.52,50.05,2,3.92,
CEPAB,22581,2011-12-15,0,24.5,1.9,13.36,8.8,1.46,235.9 SO,186.3 S,298.13,41.42,2.3,4.18,
CEPAB,22581,2011-12-16,0,23.1,3.5,13.53,5.5,1.12,212.8 S,139 SE,290.92,46.66,1.9,3.91,
CEPAB,22581,2011-12-17,0,22.7,5.7,14.28,4.4,1.22,137.2 SE,,282.02,61.4,1.8,3.53,
CEPAB,22581,2011-12-18,0,22,7.3,14.56,4.7,1.12,84.1 NE,172.9 SE,303.56,58.18,2,3.71,
CEPAB,22581,2011-12-19,0,22.9,5,14.1,12,4.04,242.8 SO,229.8 SO,292.48,49.73,2.6,4.25,
CEPAB,22581,2011-12-20,0,22.3,4.2,13.57,10.5,3.02,293 O,222.2 S,292.48,50.07,2.4,4.05,
CEPAB,22581,2011-12-21,0,21.8,4.6,12.98,12.7,3.24,232.2 SO,206.7 S,298.08,48.84,2.4,4.16,
CEPAB,22581,2011-12-22,0,20.9,6,13.18,5.6,1.78,194.9 S,174.7 SE,302.87,50.33,1.8,3.96,
CEPAB,22581,2011-12-23,0,22.9,1.9,12.68,7.8,2.21,209.6 S,200.9 S,304.13,46.81,2.4,4.19,
CEPAB,22581,2011-12-24,0,23.1,2.9,12.74,7.7,2.05,230.9 SO,194.8 S,283.07,45.5,2.1,4.07,
CEPAB,22581,2011-12-25,0,22.3,2.1,11.8,12.7,3.59,356.8 NO,65.9 NE,307.35,43.68,2.1,4.53,
CEPAB,22581,2011-12-26,0,23.2,3,13.35,12.1,2.9,12.7 N,249.2 SO,273.33,43.86,2.4,4.23,
CEPAB,22581,2011-12-27,0,21.4,2.7,12.25,10.9,2.71,,8.7 N,308.48,25.51,2.2,4.84,
CEPAB,22581,2011-12-28,0,24.6,1.8,12.97,10.5,1.73,285.4 O,4.3 N,295.91,31.22,2.3,4.54,
CEPAB,22581,2011-12-29,0,23.5,4.2,13.72,6.8,2.06,17 N,23.6 N,309.78,24.34,2.2,4.8,
CEPAB,22581,2011-12-30,0,22.8,3.8,13.46,3.6,0.43,324.5 NO,60.7 NE,266.58,43.4,1.5,3.72,
CEPAB,22581,2011-12-31,0,24.1,4.6,14.7,7.3,1.29,342.9 NO,48.4 NE,311.66,42.16,2.2,4.22,
CEPAB,22581,2012-01-01,0,23.5,6,14.23,14.5,4.48,87.5 NE,54.4 NE,263.11,53.17,2.5,4.03,
CEPAB,22581,2012-01-02,0,18.1,7.4,12.35,12.6,4.31,85.5 NE,43.2 N,212.35,64.14,1.6,3.09,
CEPAB,22581,2012-01-03,0,17.5,2.4,9.78,8,2.86,352.4 NO,352.2 NO,303.68,60.41,1.9,3.83,
CEPAB,22581,2012-01-04,0,20.4,-0.8,9.48,8,1.48,2.4 N,32.7 N,307.45,49.76,2.1,4.07,
CEPAB,22581,2012-01-05,0,19.8,-0.3,10.13,11.9,2.08,347.5 NO,304.5 O,300.53,39.08,2.1,4.46,
CEPAB,22581,2012-01-06,0,18.5,1.3,10.05,7.5,0.91,350.1 NO,79.7 NE,307.96,55.09,1.8,4.08,
CEPAB,22581,2012-01-07,0,21.6,-0.6,10.61,3.8,0.69,142.6 SE,155.6 SE,315.39,39.78,1.9,4.39,
CEPAB,22581,2012-01-08,0,22.8,4.6,12.88,7.2,1.74,208.5 S,197.1 S,314.94,37.08,2.2,4.63,
CEPAB,22581,2012-01-09,0,20.2,5.1,11.92,8.4,2.34,215.4 S,197.2 S,248.4,35.78,1.7,4.13,
CEPAB,22581,2012-01-10,0,22.8,5.6,13.02,8.3,2.37,244.5 SO,216.2 S,280.09,32.23,2.1,4.51,
CEPAB,22581,2012-01-11,0,23.1,-1.4,10.48,10.9,1.69,297.4 O,17.8 N,339.36,30.19,2.6,4.79,
CEPAB,22581,2012-01-12,0,23.1,-2.2,10.66,6,1.38,253.4 SO,196.5 S,341.39,28.21,2.6,4.84,
CEPAB,22581,2012-01-13,0,22.5,4.2,13.58,10.7,1.71,243.3 SO,215.5 S,275.39,25.62,2,4.51,
CEPAB,22581,2012-01-14,0,18.5,6.3,12.06,8.6,1.22,29.3 N,35.7 N,220.04,41.66,1.2,3.52,
CEPAB,22581,2012-01-15,0,22.5,3.6,12.98,4.8,0.91,332.8 NO,37.3 N,349.28,56.01,2.3,4.19,
CEPAB,22581,2012-01-16,0,23.5,3.6,13.87,3.2,0.66,83.2 NE,,342.01,52.1,2.3,4.14,
CEPAB,22581,2012-01-17,0,24.5,3.7,13.72,5.2,0.77,70.7 NE,50 NE,343.97,39.26,2.4,4.45,
CEPAB,22581,2012-01-18,0,24.3,3.7,13.65,4.7,0.64,64.4 NE,43.6 N,313.34,37.03,2.1,4.22,
CEPAB,22581,2012-01-19,0,24.3,6.8,15.1,3.6,0.79,202.6 S,160.2 SE,297.19,41.01,1.9,4.04,
CEPAB,22581,2012-01-20,0,26,3.2,14.18,6.8,0.92,240.4 SO,146.4 SE,356.73,31.72,2.5,4.7,
CEPAB,22581,2012-01-21,0,26.1,2,14.01,4,0.92,183.1 S,140.4 SE,382.95,27.97,2.8,4.95,
CEPAB,22581,2012-01-22,0,24.8,4.1,14.06,2.2,0.4,122.8 E,111.6 E,284.53,33.79,1.9,3.99,
CEPAB,22581,2012-01-23,0,25.2,2.8,14.57,6.1,1.09,229.8 SO,169.2 SE,357.2,31.31,2.6,4.73,
CEPAB,22581,2012-01-24,0,24.1,3.9,14.79,15.6,4.58,267.1 SO,227.5 SO,358.11,36.68,3.5,5.25,
CEPAB,22581,2012-01-25,0,22.5,6.1,14.06,17.6,4.78,218.9 S,210 S,379.23,35.09,3.3,5.42,
