Numero, Fecha, Pp, T_Max, T_Min, T_Med, VV_Max, VV, DWW, DV, Rag_G, HR, ET, EP 
13473,2012-08-21,0,26.3,13.3,18.95,1.6,0.17,85 NE,52 NE,492.49,74.51,4.5,4.31,
18833,2012-08-21,1,26.6,15,19.82,8.8,2.65,246 SO,3 N,484.57,69.19,4.1,4.59,
25427,2012-08-21,24.6,26.4,14.9,19.92,4.3,0.72,114 E,22 N,605.25,71.6,5.2,5.12,
13468,2012-08-21,1.4,27.8,15,20.07,2.3,0.36,344 NO,348 NO,479.91,72.86,4.2,4.25,
18787,2012-08-21,0,25.5,15.3,20.23,9.1,2.58,113 E,64 NE,430.85,62.89,3.9,4.34,
25413,2012-08-21,0.2,23.4,13.7,18.23,8.4,2.13,40 N,77 NE,648.36,71.82,5.4,5.59,
25420,2012-08-21,0.6,25.6,14.1,18.9,8.4,1.57,40 N,66 NE,595.81,71.75,5.3,5.15,
13475,2012-08-21,0.6,25.9,14.4,19.43,4.8,1.02,36 N,64 NE,477.51,68.04,4.1,4.42,
22474,2012-08-21,<null>,<null>,<null>,<null>,<null>,<null>,0 NE, NE,<null>,<null>,<null>,<null>,
25422,2012-08-21,1,23.2,12.6,16.53,5,1.07,56 NE,16 N,582.56,79.6,4.9,4.95,
18818,2012-08-21,2.8,27.2,15.2,19.92,0.8,0.02,238 SO,217 S,333.87,79.77,2.7,3.08,
22476,2012-08-21,0.2,19.3,10.3,13.99,11.5,3.63,112 E,92 E,358.42,78.68,2.7,3.64,
24583,2012-08-21,0.2,25.1,14.7,19.37,10.5,2.38,50 NE,50 NE,553.9,65.11,4.8,5.1,
25447,2012-08-21,2.2,27,15.7,20.46,7.1,0.81,353 NO,33 N,514.55,72.59,4.5,4.45,
13467,2012-08-21,0.2,26,15.1,19.84,6.7,1.56,250 SO,107 E,513.54,68.73,4.5,4.66,
13474,2012-08-21,0,26.9,15.5,20.54,11.2,4.15,68 NE,76 NE,410.59,64.97,3.8,4.35,
13471,2012-08-21,0,26.3,15.1,19.94,9.3,1.01,65 NE,15 N,562.24,67.77,4.9,4.96,
13478,2012-08-21,2.2,26.1,14.8,19.42,10.3,2.82,54 NE,34 N,454.03,72.04,4.1,4.35,
22581,2012-08-21,0.2,26.3,15,19.98,7,1.58,28 N,27 N,474.33,68.15,4.2,4.41,
24478,2012-08-21,0.4,26.8,14.4,19.9,2.3,0.4,179 SE,89 NE,546.95,66,5,4.77,
13466,2012-08-21,3.6,25.2,13.8,19.05,7.8,2.53,70 NE,22 N,470.35,70.97,4,4.46,
24509,2012-08-21,0,25,13.7,18.95,7,2.5,72 NE,76 NE,400.94,68.75,5.2,4.04,
48293,2012-08-21,0.4,26.2,15,19.51,10,5.63,65 NE,85 NE,501.7,75.26,4.3,4.72,
13472,2012-08-21,1.8,27,15,19.89,3.2,0.18,359 NO,358 NO,338.76,74.74,2.8,3.27,
15977,2012-08-21,0,24.4,14,18.96,11.2,3.74,31 N,36 N,456.29,69.57,3.9,4.53,
13476,2012-08-21,0.2,27.7,15.5,20.9,7.6,2.48,0 NE,0 NE,347.43,63.95,3.2,3.76,
18848,2012-08-21,1.6,18.8,11.3,14.51,25.6,10.32,357 NO,358 NO,434.86,83.27,2.8,4.39,
22575,2012-08-21,0,26.1,15,19.85,6.6,1.52,84 NE,48 NE,501.91,65.67,4.3,4.63,
24576,2012-08-21,0,25.4,18.2,22.26,7.9,2.78,10 N,76 NE,588.39,49.66,4.4,5.79,
24588,2012-08-21,0.6,26.5,15.6,19.87,3.3,0.36,83 NE,43 N,563.95,71.22,5,4.84,
13470,2012-08-21,0.2,27.9,15.4,20.38,1.1,0.02,264 SO,327 NO,455.81,71.48,3.9,4.06,
13476,2012-08-22,0.8,26.6,16.1,20.56,5.3,0.59,0 NE,0 NE,262.53,68.43,1.8,2.85,
18848,2012-08-22,2.6,18.2,12.3,15.15,25.1,6.61,357 NO,358 NO,263.45,81.14,1.9,3.03,
22575,2012-08-22,0,26.9,14.8,19.71,7,1.52,141 SE,64 NE,385.46,66.5,3.1,3.85,
24576,2012-08-22,0,24.3,16.9,20.44,9,2.21,124 E,130 E,431.27,60.78,2.7,4.27,
24588,2012-08-22,0,25.1,14.9,19.57,12.6,0.88,143 SE,159 SE,559.35,74.15,4.6,4.8,
13470,2012-08-22,0,27,15.6,20.49,2,0.09,107 E,179 SE,409.08,70.6,3.1,3.76,
24509,2012-08-22,0.2,23.3,13.5,18.32,7.8,2.01,98 E,86 NE,244.69,72.07,3.3,2.78,
48293,2012-08-22,0,26.4,15,19.85,10.3,4.77,242 SO,170 SE,551.82,76.03,4.5,5,
15977,2012-08-22,0,23.5,14,17.89,10,2.15,136 SE,124 E,335.42,77.53,2.6,3.33,
13472,2012-08-22,2,25,16,19.18,0.1,0,359 NO,358 NO,240.27,80.72,1.6,2.43,
13466,2012-08-22,0,23.6,14.8,18.28,9.6,2.03,111 E,145 SE,310.03,77.42,2.5,3.12,
13478,2012-08-22,1.2,24.9,15.3,18.89,7.8,1.89,108 E,194 S,352.69,77.38,2.7,3.43,
13471,2012-08-22,0,27.1,14,19.71,5.6,0.78,38 N,175 SE,477.29,67.47,4.2,4.38,
22581,2012-08-22,0,26.1,14.8,19.95,6.1,0.87,61 NE,136 SE,441.07,67.95,3.5,4.12,
24478,2012-08-22,0,28.8,14.5,20.39,5.1,0.77,130 E,147 SE,561.42,64.34,5,4.99,
18818,2012-08-22,5,27.9,15.3,19.99,10.5,0.25,72 NE,141 SE,496.16,79.84,4.2,4.22,
22476,2012-08-22,0,20.8,10,15.14,10.3,3.38,84 NE,72 NE,349.57,74.36,2.7,3.71,
24583,2012-08-22,0,24.7,13.9,19.16,10.8,2.47,107 E,137 SE,454.57,65.32,3.8,4.44,
25447,2012-08-22,0,27.6,16.4,20.5,6.6,0.69,320 NO,316 NO,543.51,75.24,4.9,4.62,
13467,2012-08-22,0,24.9,15,19.56,7.9,1.67,157 SE,168 SE,397.08,69.94,3.3,3.85,
13474,2012-08-22,0.2,26,15.8,19.88,14,3.32,152 SE,127 E,357.9,70.53,3.1,3.7,
13475,2012-08-22,0,25.4,13.1,18.86,3.9,0.63,112 E,105 E,360.11,70.52,2.9,3.52,
22474,2012-08-22,<null>,<null>,<null>,<null>,<null>,<null>,0 NE, NE,<null>,<null>,<null>,<null>,
25422,2012-08-22,0.8,23.6,13.4,17.56,4.3,0.51,53 NE,9 N,643.45,75.34,5.2,5.44,
18787,2012-08-22,18.2,24.3,15.1,19.4,7.2,1.89,121 E,169 SE,306.85,70.85,2.3,3.2,
25420,2012-08-22,0,26.4,13,18.71,12.6,1.61,143 SE,118 E,595.6,71.84,5.2,5.18,
25413,2012-08-22,0,25,13.3,18.41,11.9,2.54,113 E,79 NE,597.68,70.4,5.1,5.31,
13473,2012-08-22,0,26.5,12.6,19.27,4.5,0.3,118 E,38 N,482.93,72.56,4.1,4.3,
18833,2012-08-22,0,25,14.6,19.39,12.4,2.47,108 E,134 E,426.09,73.25,3.4,4.06,
25427,2012-08-22,22.2,25.1,16,19.43,12.5,0.94,102 E,129 E,434.5,76.32,3.5,3.9,
13468,2012-08-22,0,25.5,15.6,19.28,6,0.3,113 E,177 SE,372.04,79.59,2.9,3.36,
13473,2012-08-23,0,26.3,16.2,19.98,4.7,0.29,103 E,69 NE,412.54,70.93,3.4,3.85,
18833,2012-08-23,0.8,26.7,16.3,20.51,7.2,1.91,51 NE,359 NO,409.2,65.93,3.4,4.11,
25427,2012-08-23,0,25.9,16.7,20.67,11.6,1.18,340 NO,31 N,548.95,68.7,4.6,4.87,
13468,2012-08-23,0,27.2,16.9,20.79,1.9,0.17,43 N,65 NE,418.05,71.01,3.3,3.86,
18787,2012-08-23,0,25.6,17.2,21.16,10.4,3.14,97 E,102 E,460.47,58.12,3.9,4.77,
25413,2012-08-23,0.2,23.6,14.8,18.9,10.5,1.84,73 NE,69 NE,562.24,65.67,4.8,5.13,
25420,2012-08-23,1.8,26.3,15,19.46,10.5,1.62,73 NE,55 NE,510.75,66.43,4.5,4.74,
13475,2012-08-23,0.2,26.4,15.4,20.04,4.4,1.3,59 NE,74 NE,485.07,64.83,4.3,4.57,
22474,2012-08-23,<null>,<null>,<null>,<null>,<null>,<null>,0 NE, NE,<null>,<null>,<null>,<null>,
25422,2012-08-23,0,23.3,13,17.06,4.1,0.69,28 N,58 NE,421.55,76.04,3.4,3.87,
18818,2012-08-23,1.6,26.8,16.1,20.03,1.9,0.08,207 S,202 S,396.64,80.05,3.3,3.52,
22476,2012-08-23,0,19.6,11.2,14.62,12.1,4.58,103 E,94 E,343.62,76.22,2.5,3.65,
24583,2012-08-23,0,25.7,16.2,20.02,9.4,2.94,80 NE,86 NE,440.42,60.99,3.9,4.52,
25447,2012-08-23,0,27.4,16.9,20.73,3.5,0.3,171 SE,147 SE,410.44,72.95,3.3,3.74,
13467,2012-08-23,0.2,25.4,16.5,20.44,4.8,1.43,79 NE,135 SE,305.15,61.86,2.4,3.4,
13474,2012-08-23,0.8,27.1,16.4,21.08,20.9,5.04,88 NE,67 NE,387.18,62.47,3.6,4.39,
13471,2012-08-23,0,27,16,20.31,4.4,0.39,86 NE,99 E,385.15,64.76,3.1,3.78,
13478,2012-08-23,0,26.2,16.2,19.98,8.9,1.75,98 E,101 E,419.97,69.34,3.5,4.08,
22581,2012-08-23,0.6,25.8,15.9,20.22,4.2,0.55,55 NE,110 E,302.83,64.64,2.3,3.21,
24478,2012-08-23,0.6,28.1,15.3,20.61,2.8,0.49,86 NE,120 E,499.3,61.25,4.2,4.6,
13466,2012-08-23,0,25.4,13.5,19.35,7.4,2.81,77 NE,43 N,469.26,69.55,3.8,4.5,
24509,2012-08-23,0,24.7,14.7,19.27,8.8,3.22,93 E,73 NE,473.54,68.48,4.7,4.59,
48293,2012-08-23,1.2,26.1,15.9,20.2,10.4,5.15,59 NE,91 E,468.55,71.09,4.2,4.63,
13472,2012-08-23,0,26.9,16.6,20.41,0.3,0.01,359 NO,359 NO,318.72,73.44,2.4,3.15,
15977,2012-08-23,0,24.2,14.6,19.16,13.5,3.98,63 NE,71 NE,465.62,68.45,4.1,4.63,
13476,2012-08-23,0.4,27.3,16.9,21.54,10.3,1.5,0 NE,0 NE,248.29,62,2,3.03,
18848,2012-08-23,0.2,19.9,12.2,15.36,17,7.18,359 NO,358 NO,397.27,78.43,2.7,4.14,
22575,2012-08-23,0,25.8,16.7,20.56,9.2,1.72,83 NE,83 NE,466.47,62.15,3.9,4.5,
24576,2012-08-23,0,25.4,15.3,19.67,7.1,1.27,150 SE,87 NE,438.08,63.54,3.7,4.09,
24588,2012-08-23,1.2,26.4,16.2,20.21,7.8,0.58,78 NE,13 N,547.36,68.73,4.6,4.8,
13470,2012-08-23,0.8,27.7,16.3,20.88,0.4,0.02,124 E,11 N,369.51,66.85,2.9,3.58,
13476,2012-08-24,0,29.1,15.8,21.85,4.2,1.11,0 NE,0 NE,378.57,60.22,2.8,3.91,
18848,2012-08-24,0,20.5,11.8,15.62,28.1,8.73,357 NO,359 NO,300.67,78.62,2.2,3.47,
22575,2012-08-24,0,27.5,14.1,20.94,7.5,1.7,89 NE,82 NE,500.89,59.06,4.6,4.8,
24576,2012-08-24,0,26.8,13.4,19.82,9.3,2.21,103 E,74 NE,490.96,62.94,4.2,4.64,
24588,2012-08-24,0,27.6,14.6,20.31,6.8,0.47,326 NO,1 N,620.46,66.89,5.3,5.27,
13470,2012-08-24,0,29.5,15.4,21.06,1.7,0.04,258 SO,334 NO,499.54,65.65,4.1,4.45,
24509,2012-08-24,0,26.8,12.1,19.72,8.9,3.35,96 E,71 NE,478.98,65.25,5.9,4.73,
48293,2012-08-24,0,27.3,14.8,20.47,9.4,5.16,257 SO,121 E,571.27,69.11,5.4,5.36,
15977,2012-08-24,0,26,12.4,19.16,9.8,3.82,72 NE,63 NE,541.52,68.3,4.7,5.1,
13472,2012-08-24,0,27.9,13.7,20.27,1.6,0.05,359 NO,359 NO,381.46,70.03,3,3.62,
13466,2012-08-24,0,26.6,11.5,19.1,8.1,2.65,63 NE,55 NE,516.42,67.08,4.4,4.84,
13478,2012-08-24,0,27.3,13.2,19.76,10.3,2.25,47 NE,76 NE,486.71,67.57,4.2,4.6,
13471,2012-08-24,0,28.1,14.5,20.73,5.4,0.63,83 NE,321 NO,543.94,62.92,4.8,4.87,
22581,2012-08-24,0,28,15,20.88,5.5,1.1,59 NE,114 E,506.54,62.42,4.3,4.69,
24478,2012-08-24,14.8,29.6,15.5,20.65,5.6,0.51,42 N,123 E,557.59,63.69,4.8,4.91,
18818,2012-08-24,0.2,28.8,14,20.4,4.3,0.11,42 N,99 E,514.77,74.11,4.6,4.46,
22476,2012-08-24,0,20.8,11.4,15.39,10.2,3.9,106 E,94 E,361.79,73.64,2.7,3.78,
24583,2012-08-24,0,26.9,13.2,20.07,5.4,1.55,39 N,99 E,511.21,59.94,4.5,4.82,
25447,2012-08-24,1.2,28.6,15.4,20.81,5.3,0.81,38 N,19 N,635.68,70.53,5.6,5.31,
13467,2012-08-24,0,28.6,14.9,20.96,5.5,1.85,295 O,151 SE,485.67,60.5,4.4,4.73,
13474,2012-08-24,0,28.6,14.1,20.78,11.1,3.24,71 NE,54 NE,390.76,62.15,3.7,4.22,
13475,2012-08-24,0,27.3,12.5,19.79,3.6,1.14,37 N,52 NE,444.66,65.16,3.9,4.25,
22474,2012-08-24,<null>,<null>,<null>,<null>,<null>,<null>,0 NE, NE,<null>,<null>,<null>,<null>,
25422,2012-08-24,1.8,24.5,13.2,17.58,4.2,0.46,15 N,45 NE,578.67,74.44,4.9,4.94,
18787,2012-08-24,0,27.7,15.5,21.39,12.6,2.61,169 SE,82 NE,498.15,56.67,4.5,4.98,
25420,2012-08-24,1.6,26.6,13.5,19.19,8.4,1.23,118 E,57 NE,580.62,64.47,4.9,5.18,
25413,2012-08-24,0,25.2,14.2,19.24,8.9,2.16,83 NE,86 NE,621.01,65.3,5.3,5.52,
13473,2012-08-24,0,27.4,13.7,20.18,3.9,0.21,84 NE,69 NE,494.8,67.44,4.4,4.43,
18833,2012-08-24,0,28.3,15,20.56,5.4,1.57,357 NO,342 NO,493.56,64.52,4.3,4.64,
25427,2012-08-24,0,27.5,14.5,20.44,11.4,1.56,348 NO,3 N,636.92,66.8,5.8,5.49,
13468,2012-08-24,0,28.6,14.4,20.71,3.5,0.28,159 SE,209 S,531.84,69.02,4.6,4.64,
13473,2012-08-25,0.4,28.6,11.8,19.72,12,0.46,340 NO,4 N,547.29,67.45,4.8,4.79,
18833,2012-08-25,27.8,28.8,12.9,20.19,17.2,1.83,200 S,334 NO,525.45,63.97,4.3,4.88,
25427,2012-08-25,0.8,28.5,16.2,20.93,7.5,0.63,175 SE,43 N,604.57,64.82,5.2,5.22,
13468,2012-08-25,0,29.1,16,20.94,8.5,0.88,218 S,152 SE,541.83,67.61,4.6,4.79,
18787,2012-08-25,0.2,28.5,15.6,21.08,15.4,1.88,166 SE,118 E,489.96,57.72,4.4,4.79,
25413,2012-08-25,0,26.2,13.1,19.39,10.8,1.91,205 S,171 SE,680.81,60.58,6,5.98,
25420,2012-08-25,1.2,28.2,13.6,19.76,20.5,1.95,152 SE,159 SE,666.47,61.17,6,5.91,
13475,2012-08-25,0.6,28.4,13.3,19.81,5.6,0.85,5 N,61 NE,519.01,64.48,4.5,4.73,
22474,2012-08-25,<null>,<null>,<null>,<null>,<null>,<null>,0 NE, NE,<null>,<null>,<null>,<null>,
25422,2012-08-25,22,25.8,11.5,17.3,2.1,0.24,276 O,40 N,585.14,72.4,5,4.97,
18818,2012-08-25,0.2,29.7,15.8,21.37,9,0.21,38 N,21 N,546.67,69,4.7,4.79,
22476,2012-08-25,0,21.5,10.5,15.46,10.5,2.22,120 E,81 NE,348.73,69.84,2.8,3.63,
24583,2012-08-25,0.6,28.3,12.8,20.08,12.7,1.11,86 NE,104 E,624.54,59.74,5.7,5.51,
25447,2012-08-25,22,29.2,15.2,21.2,14.6,1.21,153 SE,28 N,597.88,65.31,5.3,5.23,
13467,2012-08-25,0,28.8,14.1,20.58,6.6,1.85,190 S,175 SE,530.4,59.54,4.4,5.02,
13474,2012-08-25,0,30.1,12.7,20.6,16.1,4.75,152 SE,12 N,548.76,60.51,5.2,5.53,
13471,2012-08-25,0,28.5,12.3,20.1,4.2,0.33,18 N,204 S,547.72,62.26,4.8,4.86,
13478,2012-08-25,2,27.4,14,19.85,22,3.48,96 E,85 NE,559.41,67.79,5.1,5.2,
22581,2012-08-25,0,28.2,13.1,20.37,4.9,0.95,89 NE,68 NE,518.79,60.93,4.4,4.77,
24478,2012-08-25,0,29.4,13.2,20.42,3.8,0.33,220 S,151 SE,617.59,62.77,5.2,5.27,
13466,2012-08-25,0.2,27.7,11.4,18.77,14.9,2.73,132 E,72 NE,501.11,68.09,4.2,4.74,
24509,2012-08-25,0,27.9,13.6,19.65,27.4,3.81,95 E,88 NE,427.35,66.32,6,4.43,
48293,2012-08-25,4.2,28.4,14.3,20.63,16.2,5.91,213 S,136 SE,600.82,65.28,5.2,5.78,
13472,2012-08-25,10.8,28.5,14.3,20.26,10.5,0.51,360 N,358 NO,386.28,71.53,3.2,3.67,
15977,2012-08-25,0,26.5,13.6,19.03,18.9,3.21,173 SE,108 E,572,67.24,4.7,5.27,
13476,2012-08-25,22.4,30.6,15.4,21.38,3.3,1.03,0 NE,0 NE,377.26,61.73,3,3.89,
18848,2012-08-25,0,21.6,12.6,15.94,23,10.25,358 NO,359 NO,330.93,79.96,2.6,3.72,
22575,2012-08-25,0.4,28.4,12.9,20.12,11.7,2.47,81 NE,146 SE,561.26,59.34,5,5.28,
24576,2012-08-25,0,28.1,12.8,19.62,20.5,1.88,152 SE,113 E,568.2,61.54,5.3,5.2,
24588,2012-08-25,0.6,28.8,14.1,20.23,17.4,0.89,141 SE,352 NO,680.77,64.55,5.7,5.76,
13470,2012-08-25,0,30.3,13.3,20.95,1.5,0.13,139 SE,273 O,523.73,63.49,4.5,4.66,
13476,2012-08-26,2.6,26.5,15,19.38,7.6,1.61,0 NE,0 NE,212.79,74.15,1.7,2.39,
18848,2012-08-26,1.6,19.3,12,14.93,30.3,17.34,356 NO,358 NO,450.27,76.54,3.4,5.15,
22575,2012-08-26,0,26.5,14.4,19.66,12.7,2.65,154 SE,117 E,442.71,63.76,3.8,4.35,
24576,2012-08-26,2.2,25.7,14.6,18.71,19.1,3.13,135 SE,93 E,421.72,69.35,3,4.13,
24588,2012-08-26,3.8,26.7,14.7,18.72,9.2,0.81,157 SE,20 N,440.9,75.89,3.7,3.89,
13470,2012-08-26,1.2,29.3,14.7,19.46,2.1,0.06,179 SE,342 NO,311.58,72.27,2.4,3.09,
24509,2012-08-26,0,25.6,12.5,18.65,15.9,5.49,152 SE,80 NE,325.91,70.18,4.4,3.69,
48293,2012-08-26,3,26.2,13.9,18.6,11.4,5.5,70 NE,122 E,405.68,79.32,3.3,3.86,
15977,2012-08-26,3,24.9,14.3,17.87,14.2,4.12,173 SE,83 NE,368.54,76.61,3.1,3.65,
13472,2012-08-26,1,25.8,13.8,18.71,5.8,0.34,360 N,358 NO,227.2,79.38,1.7,2.33,
13466,2012-08-26,3.8,25.7,12.6,17.74,10.1,2.96,188 S,54 NE,342.42,77.24,3,3.39,
13478,2012-08-26,0.4,25.1,13.3,18.44,11,3.26,80 NE,86 NE,336.73,75.83,2.8,3.37,
13471,2012-08-26,0,26.9,14.4,19,8.6,0.78,178 SE,144 SE,386.41,69.12,3.1,3.67,
22581,2012-08-26,0,26.7,15.2,19.38,6.1,1.57,76 NE,103 E,345.07,67.92,2.9,3.49,
24478,2012-08-26,4.2,27.2,15.6,19.26,5.6,0.67,136 SE,131 E,388.46,68.31,3.1,3.67,
18818,2012-08-26,1,27.6,14.4,20.5,12,1.94,38 N,27 N,429.86,70.1,3.9,4.11,
22476,2012-08-26,0,19.6,10.9,14.79,16.8,6.83,133 E,100 E,384.79,75.77,2.8,4.04,
24583,2012-08-26,0,26.1,12.9,18.7,8.1,2.45,42 N,104 E,336.92,66.92,2.9,3.54,
25447,2012-08-26,2.6,28,15.1,19.9,6.7,1.07,16 N,14 N,440.5,72.81,3.7,3.98,
13467,2012-08-26,0.2,26.7,15.3,19.53,14.2,2.07,195 S,120 E,333.04,67.55,2.9,3.46,
13474,2012-08-26,2.8,27.4,14.8,19.47,24.7,4.86,165 SE,66 NE,300.98,68.75,2.7,3.53,
13475,2012-08-26,4.8,26.3,13.3,18.1,7.3,1.2,210 S,52 NE,335.07,75.78,2.9,3.23,
22474,2012-08-26,<null>,<null>,<null>,<null>,<null>,<null>,0 NE, NE,<null>,<null>,<null>,<null>,
25422,2012-08-26,0.2,23.2,12.6,16.44,5.4,1.22,44 N,71 NE,487.15,75.4,3.8,4.34,
18787,2012-08-26,0,26.6,15.7,19.88,12.7,2.7,104 E,97 E,302.53,63.97,2.5,3.4,
25420,2012-08-26,0.8,26.2,14.2,18.49,13.8,1.9,125 E,75 NE,415.98,70.75,3.7,3.96,
25413,2012-08-26,0,24.8,14.5,18.39,13.8,2.44,125 E,78 NE,475.65,68.22,4,4.44,
13473,2012-08-26,0,26.4,13.7,18.73,4.5,0.43,78 NE,72 NE,371.03,73.39,2.9,3.45,
18833,2012-08-26,4.6,26.2,14,18.41,9.8,2.13,155 SE,5 N,375.94,76.89,3.2,3.51,
25427,2012-08-26,0,25.6,13.9,19.01,8.5,0.71,162 SE,54 NE,452.29,74.57,3.7,3.94,
13468,2012-08-26,0,26.2,14.8,19.21,7.3,0.64,179 SE,87 NE,330.86,76.38,2.8,3.09,
13473,2012-08-27,0,27.8,10.9,19.14,8.4,0.49,95 E,57 NE,515.01,64.28,4.4,4.66,
18833,2012-08-27,0,27.5,13.1,19.87,6.4,1.48,114 E,31 N,529.71,65.34,4.6,4.84,
25427,2012-08-27,0.4,27.3,14.4,20.26,7,1.11,324 NO,43 N,628.2,64.3,5.6,5.44,
13468,2012-08-27,0.2,28.2,14.4,20.21,8.2,0.92,127 E,52 NE,517.88,66.68,4.1,4.65,
18787,2012-08-27,0,27.1,14.7,20.49,24.1,3.62,106 E,79 NE,558.67,57.88,5.3,5.44,
25413,2012-08-27,0,25.8,12.9,18.74,9.3,1.87,62 NE,60 NE,614.12,60.94,5.4,5.51,
25420,2012-08-27,0,27,12.6,19.63,10.5,1.72,121 E,65 NE,591.04,61.46,5.4,5.37,
13475,2012-08-27,0,27.1,11.3,19.14,6.5,1.42,34 N,57 NE,553.39,63.55,5,5.05,
22474,2012-08-27,<null>,<null>,<null>,<null>,<null>,<null>,0 NE, NE,<null>,<null>,<null>,<null>,
25422,2012-08-27,0,24.2,11.6,17.06,4.9,0.82,36 N,63 NE,580.5,70.2,4.9,5.06,
18818,2012-08-27,0,28.9,15.7,22.01,7.5,1.38,360 N,38 N,497.54,61.49,4.5,4.74,
22476,2012-08-27,0,20.8,10.3,14.96,12.9,5.74,93 E,101 E,446.76,70.01,3.5,4.6,
24583,2012-08-27,0,27,12.6,19.75,10,3.06,96 E,71 NE,561.26,56.32,5.4,5.45,
25447,2012-08-27,0,28.6,15.3,21.02,3.9,0.45,13 N,19 N,535.98,65.29,4.9,4.74,
13467,2012-08-27,0,27.9,12.3,19.76,6.6,2.12,128 E,113 E,477.2,60.26,4.2,4.67,
13474,2012-08-27,0,28,12,19.87,18.3,5.58,96 E,78 NE,540.36,63.1,5.3,5.44,
13471,2012-08-27,0.2,28.1,11.6,19.29,6.5,0.66,86 NE,54 NE,519.12,61.45,4.5,4.75,
13478,2012-08-27,0,26.5,13.2,19.52,11.8,5.35,104 E,68 NE,518.9,65.35,4.7,5.22,
22581,2012-08-27,0,27.8,11.4,19.54,6,1.53,89 NE,48 NE,499.04,61.21,4.3,4.71,
24478,2012-08-27,0,28.9,13.4,20,5.4,0.58,118 E,120 E,586.19,61.38,5.3,5.15,
13466,2012-08-27,0,26.4,12.4,18.74,10.6,3.83,103 E,48 NE,559.72,65.43,4.6,5.32,
24509,2012-08-27,0,26.8,11.2,19.19,52.3,14.31,86 NE,65 NE,444,61.55,7.1,5.94,
48293,2012-08-27,0,27.4,14.1,20.04,11,5.89,65 NE,90 E,571.48,67.31,5.1,5.5,
13472,2012-08-27,0,27.3,14.3,20.11,3.5,0.41,359 NO,359 NO,390.36,67.9,3.3,3.75,
15977,2012-08-27,0,25.9,12.3,18.8,14.3,4.46,70 NE,63 NE,563.64,65.2,5,5.41,
13476,2012-08-27,0,28.7,14.4,21.04,8.4,2.89,0 NE,0 NE,412.91,60.39,3.5,4.36,
18848,2012-08-27,1.2,19.8,11.5,15.24,30.7,14.14,357 NO,360 N,540.98,73.12,4.2,5.82,
22575,2012-08-27,0,28,12.5,20.03,8.9,1.57,68 NE,110 E,519.16,56.72,4.8,4.95,
24576,2012-08-27,0,26.4,16.3,22.62,13,3.88,132 E,84 NE,709.32,45.58,5.7,6.9,
24588,2012-08-27,0,27.5,13,19.78,6.3,0.52,58 NE,48 NE,618.49,65.33,5.5,5.31,
13470,2012-08-27,0,30.2,12,20.55,1.1,0.06,61 NE,25 N,545.01,61.81,4.6,4.84,
13476,2012-08-28,0,28.7,14,21.45,8.4,2.76,0 NE,0 NE,400.28,52.6,3.6,4.51,
18848,2012-08-28,0,21.1,12.4,16.53,34.2,11.79,357 NO,358 NO,466.61,61.38,4.3,5.68,
22575,2012-08-28,0.2,27.7,11.6,19.82,9.2,2.21,21 N,16 N,500.46,56.98,4.5,4.93,
24576,2012-08-28,0,27.8,11.2,19.44,11.6,2.54,122 E,63 NE,588.43,56.45,5,5.55,
24588,2012-08-28,0.2,27.6,12.7,19.91,11.4,1.32,330 NO,21 N,588.11,58.76,5.1,5.37,
13470,2012-08-28,0,29.4,10.8,20.19,1,0.06,356 NO,358 NO,461.83,60.56,3.9,4.33,
24509,2012-08-28,0,26.9,11.6,19.33,54.8,24.57,74 NE,72 NE,500.78,57.44,6.9,<null>,
48293,2012-08-28,0,28.1,12.2,20.07,15.2,5.98,304 O,96 E,545.24,61.3,4.9,5.6,
15977,2012-08-28,0,26,11.1,18.75,15.4,4.79,58 NE,66 NE,566.81,58.79,5.1,5.7,
13472,2012-08-28,0,28,10.7,19.83,5.7,0.61,359 NO,359 NO,384.86,61.1,3.1,3.91,
13466,2012-08-28,0,27.4,8.9,18.23,10.8,3.7,21 N,47 NE,560.04,62.03,5,5.44,
13478,2012-08-28,0,26.9,9.9,19.35,16.9,6.08,79 NE,57 NE,537.92,58.22,5.2,5.72,
13471,2012-08-28,0.8,28.2,10.6,19.57,9.4,1.35,62 NE,45 NE,516.38,58.86,4.4,4.91,
22581,2012-08-28,0,27.8,11.1,20.12,13.6,2.54,304 O,54 NE,479.51,56.52,4.2,4.87,
24478,2012-08-28,11.6,29.4,11.8,19.7,3,0.53,49 NE,113 E,580.7,58.23,5,5.2,
18818,2012-08-28,2.6,29.5,13.1,21.84,11.4,1.41,25 N,46 NE,522.63,56.97,4.5,5,
22476,2012-08-28,0,21,9,15.08,11,4.83,96 E,81 NE,412.52,63.5,3.1,4.48,
24583,2012-08-28,0,27.5,11.1,20.06,11.1,3.12,69 NE,82 NE,554.31,52.76,5.1,5.53,
25447,2012-08-28,14,28.7,14.1,20.73,10.5,1.63,318 NO,23 N,637.24,58.66,5.7,5.7,
13467,2012-08-28,0,27.8,11.7,20.31,12,2.95,310 O,101 E,480.57,54.53,4.4,4.99,
13474,2012-08-28,0,28.2,10.5,19.99,15.7,5.05,311 O,62 NE,454.89,57.44,4.8,5.05,
13475,2012-08-28,0,27.2,10.7,19.48,5.7,1.42,76 NE,71 NE,532.42,59.33,4.5,5.03,
22474,2012-08-28,<null>,<null>,<null>,<null>,<null>,<null>,0 NE, NE,<null>,<null>,<null>,<null>,
